user,created_at,text
511NY,1/14/2020 8:13,Cleared: Construction on #BabylonBranch WB from Babylon Station to New York Penn Stati
511NY,1/14/2020 8:13,Incident on #RipVanWinkleBridge Both directions from Columbia County Bound to Columbia County Boun
511NY,1/14/2020 8:12,Cleared: Construction on #I678 NB at Linden Bouleva
511NY,1/14/2020 8:07,Incident on #MontaukBranch EB at Jamaica Statio
511NY,1/14/2020 8:04,Cleared: Construction on #GardenStateParkway NB from South of Exit 102 - Asbury Av to Asbury Toll Pla
511NY,1/14/2020 8:03,Cleared: Incident on #I87MajorDeeganExpressway NB at West Fordham Ro
511NYMidHudson,1/14/2020 8:00,Updated: Incident on #NY218 Both directions from Main Street; START ROUTE NY 218; Ramp to US 9W; Ram
511NY,1/14/2020 8:00,Incident on #KingstonrhinecliffBridge Both directions from Ulster County Side to Dutchess County Sid
511NY,1/14/2020 8:00,Updated: Incident on #NY218 Both directions from Main Street; START ROUTE NY 218; Ramp to US 9W; Ram
511NY,1/14/2020 7:58,Cleared: Construction on #ThrogsNeckBridge 
511NY,1/14/2020 7:57,Incident on #ValleyLine at Bound Brook Statio
511NY,1/14/2020 7:57,Incident on #RaritanLine Both directions at Bound Brook Statio
511NY,1/14/2020 7:54,Construction on #I95NewEnglandThruway NB from After Bruckner Expressway (I-95) to Before Connecticut State Line.
511NY,1/14/2020 7:54,Construction on #I90NYSThruway WB from Before Exit 53 (I-90) - Buffalo (Downtown) - Canada (I-190) to After Exit.
511NY,1/14/2020 7:51,Cleared: Incident on #NJ35 NB at CR 10/Washington A
511NY,1/14/2020 7:50,Cleared: Construction on #I90NYSThruway EB from Before Exit 55 (I-90) - Orchard Pk (US 219) to After Exit 52A (I-90) - Buffalo - William 
511NY,1/14/2020 7:50,Cleared: Construction on #I95NewEnglandThruway SB from Before Exit 17 (I-95) - Larchmont to After Bruckner Expressway (I-9
511NY,1/14/2020 7:50,Cleared: Construction on #I190NiagaraThruway NB from Before Exit N6 (I-190) - Elm St - Oak St to Before Exit N7 (I-190) - Church St -.
511NY,1/14/2020 7:48,Incident on #I87MajorDeeganExpressway NB at West Fordham Roa
511NY,1/14/2020 7:32,Updated: Incident on #I495 WB from Exit 41S - NY 106/107; North Broadway/Jerusalem Avenue to Exit 40E - Jericho.
511NY,1/14/2020 7:25,Incident on #NY218 Both directions from Main Street; START ROUTE NY 218; Ramp to US 9W; Ram
511NY,1/14/2020 7:16,Cleared: Incident on #QLine at 42nd Street-Times Square Stati
511NY,1/14/2020 7:16,Cleared: Incident on #NLine BothDir/BothDir at 42nd Street-Times Square Stati
511nyLongIsland,1/14/2020 7:14,Incident on #I495 WB from Exit 41S - NY 106/107; North Broadway/Jerusalem Avenue to Exit 40E - Jericho Turnpike;.
511NY,1/14/2020 7:05,Cleared: Incident on #ALine NB from Canal Street Station to 42nd Street-Port Authority Bus Stati
511NY,1/14/2020 6:57,Cleared: Incident on #2Line SB at Chambers Street Stati
511NY,1/14/2020 6:51,Incident on #2Line SB at Chambers Street Statio
511NY,1/14/2020 6:48,Incident on #ALine NB from Canal Street Station to 42nd Street-Port Authority Bus Statio
511NYMidHudson,1/14/2020 6:46,Incident on #NewburghBeaconBridge Both directions from Orange County Side to Dutchess County Sid
511NY,1/14/2020 6:41,Cleared: Construction on #I84E EB at Exit 20 (RTE 8 N
511NY,1/14/2020 6:41,Cleared: Construction on #S8N NB at Exit 31 (EB I-8
511NY,1/14/2020 6:34,Construction on #I278 WB at Exit 28A - Old Fulton Street; Cadman Plaza  Wes
511NY,1/14/2020 6:31,Construction on #I278 EB at Metropolitan Avenue; Williamsburg Bridg
511NY,1/14/2020 6:28,Cleared: Construction on #LLine Both directions from Bedford Avenue Station to Rockaway Parkway-Canarsie Stati
511NYMidHudson,1/14/2020 6:26,Updated: Incident on #I87NYSThruway NB from After Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) to Exit 18 (I-87) -.
511NY,1/14/2020 6:23,Construction on #I87NYSThruway NB from Before Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) to After Exit 17 (I-87).
511NY,1/14/2020 6:22,Cleared: Incident on #MontaukBranch WB at Montauk Stati
511NY,1/14/2020 6:20,Incident on #QLine at 42nd Street-Times Square Statio
511NY,1/14/2020 6:20,Incident on #NLine BothDir/BothDir at 42nd Street-Times Square Statio
511NY,1/14/2020 6:20,Cleared: Construction on #S15S SB at S15S@Sta
511NY,1/14/2020 6:06,Cleared: Construction on #NewJerseyTurnpike NB from North of Interchange 3 - NJ 168 to North of Interchange 3 - NJ 1
511NY,1/14/2020 6:02,Cleared: Incident on #408Bus from Country House Rd to Salina 
511nyLongIsland,1/14/2020 5:51,Construction on #BabylonBranch WB from Babylon Station to New York Penn Statio
511NY,1/14/2020 5:44,Cleared: Incident on #MLine at 34th Street-Herald Square Stati
511NY,1/14/2020 5:44,Cleared: Incident on #Q48Bus Both directions from 108th Street &amp; Northern Boulevard to 108th Street &amp; Astoria Bouleva
511NY,1/14/2020 5:44,Cleared: Incident on #S76Bus at Vanderbilt Avenue:Osgood Aven
511NY,1/14/2020 5:44,Cleared: Incident on #FLine at 34th Street-Herald Square Stati
511NYMidHudson,1/14/2020 5:42,Construction on #I95NewEnglandThruway SB from Before Exit 17 (I-95) - Larchmont to After Bruckner Expressway (I-95
511NY,1/14/2020 5:42,Incident on #I87NYSThruway NB from After Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) to Exit 18 (I-87) - New Paltz.
511NY,1/14/2020 5:40,Updated: Construction on #QueensMidtownTunnel Both direction
511NY,1/14/2020 5:40,Construction on #RFKTriboroughBridg
511NY,1/14/2020 5:35,Cleared: Incident on #QLine at 59th Street-Lexington Avenue Stati
511NY,1/14/2020 5:35,Cleared: Incident on #NLine Queens bound at 59th Street-Lexington Avenue Stati
511NY,1/14/2020 5:32,Construction on #I90NYSThruway EB from Before Exit 55 (I-90) - Orchard Pk (US 219) to After Exit 52A (I-90) -.
511NY,1/14/2020 5:30,Construction on #I278 WB from Exit 35 - I-495 Long Island Expressway to Morgan Avenu
511NYMidHudson,1/14/2020 5:29,Construction on #I287CrossWestchesterExpwy EB from Before Exit 9 (I-287) - Hutchinson River Parkway to Before.
511NY,1/14/2020 5:24,Incident on #MLine at 34th Street-Herald Square Statio
511NY,1/14/2020 5:24,Incident on #FLine at 34th Street-Herald Square Statio
511nyJMZ,1/14/2020 5:24,Incident on #MLine at 34th Street-Herald Square Statio
511NY,1/14/2020 5:23,Construction on #I678 NB at Linden Boulevar
511NY,1/14/2020 5:07,Cleared: Incident on #FLine at Roosevelt Avenue-Jackson Heights Stati
511NY,1/14/2020 5:07,Cleared: Incident on #ELine at Roosevelt Avenue-Jackson Heights Stati
511NY,1/14/2020 5:04,Incident on #M4Bus at 5th Avenue: W 49th Stree
511NY,1/14/2020 5:04,Incident on #LTDBus at 5th Avenue: W 49th Stree
511NY,1/14/2020 5:04,Incident on #M1Bus at 5th Avenue: W 49th Stree
511NY,1/14/2020 5:04,Incident on #M7Bus NB at 6th Avenue:50th Stree
511NY,1/14/2020 5:04,Incident on #M1Bus SB at 5th Avenue: W 49th Stree
511ny456,1/14/2020 5:03,Construction on #4Line Both directions from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Statio
511NY,1/14/2020 4:57,Construction on #QueensMidtownTunnel at Manhattan Boun
511NY,1/14/2020 4:57,Cleared: Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Stati
511NY,1/14/2020 4:56,Construction on #HollandTunnel EB from New York Side - North Tube to New Jersey Side - North Tub
511NY,1/14/2020 4:56,Cleared: Construction on #LLine Both directions from Bedford Avenue Station to 1st Avenue Stati
511NY,1/14/2020 4:54,Cleared: Incident on #RonkonkomaBranch WB at Ronkonkoma Stati
511NY,1/14/2020 4:50,Incident on #I190NiagaraThruway SB from Before Exit N6 (I-190) - Elm St - Oak St to Before I-90 Exit 53 - Start.
511nyBinghamton,1/14/2020 4:43,Incident on #I81 SB at Exit 2E - Connector from US 11 to I-81 (Exit 2) &amp; NY 17 (Exit 75
511nyWNY,1/14/2020 4:41,Incident on #I90NYSThruway WB from After Exit 52A (I-90) - Buffalo - William St to After Exit 54 (I-90) - West.
511NY,1/14/2020 4:39,Incident on #QLine at 59th Street-Lexington Avenue Statio
511NY,1/14/2020 4:39,Incident on #NLine Queens bound at 59th Street-Lexington Avenue Statio
511NY,1/14/2020 4:33,Cleared: Incident on #I84 WB at Exit 11 (I-84) - Wappingers Falls (NY 9
511NY,1/14/2020 4:32,Incident on #PortJeffersonBranch EB at Huntington Statio
511NY,1/14/2020 4:29,Cleared: Incident on #MontclairboontonLine Both directions from Bay Street Station to Watchung Avenue Stati
511NY,1/14/2020 4:29,Cleared: Incident on #CLine NB at 59th Street-Columbus Cir Stati
511nyLongIsland,1/14/2020 4:26,Incident on #MontaukBranch WB at Montauk Statio
511NY,1/14/2020 4:23,Updated: Incident on #M104Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/14/2020 4:23,Updated: Incident on #M20Bus from West End Av : 72 St to West End Av : 57 S
511NY,1/14/2020 4:23,Updated: Incident on #BXM2Bus at Central Park West and West End A
511NY,1/14/2020 4:17,Cleared: Incident on #Bx34AndBx16 SB at 212nd Street : Bainbridge Aven
511NY,1/14/2020 4:17,Cleared: Incident on #QLine SB at 14th Street-Union Square Stati
511NY,1/14/2020 4:16,Cleared: Incident on #ELine Queens bound at Forest Hills-71st Avenue Stati
511NY,1/14/2020 4:16,Incident on #I84 WB at Exit 11 (I-84) - Wappingers Falls (NY 9D
511NY,1/14/2020 4:15,Cleared: Incident on #B64Bus from Bath Avenue to Benson Aven
511NY,1/14/2020 4:15,Cleared: Incident on #I87MajorDeeganExpressway SB at Exit 11 - Van Cortlandt Extension Park Sou
511NY,1/14/2020 4:15,Cleared: Incident on #X28Bus from Bath Avenue to Benson Aven
511NY,1/14/2020 4:14,Cleared: Incident on #PortJeffersonBranch EB at Huntington Stati
511NY,1/14/2020 4:11,Construction on #I495 WB from Exit 22B - Van Wyck Expwy I-678 / College Point Blvd to Exit 22A - Grand Central.
511nyACE,1/14/2020 4:10,Incident on #ELine at Roosevelt Avenue-Jackson Heights Statio
511nyBDFV,1/14/2020 4:10,Incident on #FLine at Roosevelt Avenue-Jackson Heights Statio
511NY,1/14/2020 4:10,Incident on #ELine at Roosevelt Avenue-Jackson Heights Statio
511NY,1/14/2020 4:09,Updated: Construction on #HollandTunnel EB from New Jersey Side - South Tube to New York Side - South Tub
511NY,1/14/2020 4:08,Construction on #HollandTunnel WB from New Jersey Side - South Tube to New York Side - South Tub
511NY,1/14/2020 4:07,Updated: Incident on #408Bus from Country House Rd to Salina R
511NY,1/14/2020 4:07,Cleared: Incident on #Q70SBSBus at Grand Central Parkw
511NY,1/14/2020 4:03,Cleared: Incident on #Route277 
511NY,1/14/2020 4:02,Cleared: Construction on #NJ35 SB from North of NJ 36 to South of NJ 71/Broad 
511NY,1/14/2020 4:02,Construction on #S8S SB at Exit 14 (RTE 110
511NY,1/14/2020 4:02,Updated: Construction on #NJ35 SB from North of NJ 36 to South of NJ 71/Broad S
511NY,1/14/2020 3:58,Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Statio
511NY,1/14/2020 3:58,Incident on #I87MajorDeeganExpressway SB at Exit 11 - Van Cortlandt Extension Park Sout
511nyLongIsland,1/14/2020 3:58,Construction on #LongBeachBranch WB from Long Beach Station to New York Penn Statio
511NY,1/14/2020 3:53,Cleared: Incident on #112Bus at Port Authority Bus Termin
511NY,1/14/2020 3:47,Construction on #GardenStateParkway NB from South of Exit 145 - I-280 to South of Exit 149 - CR 50
511NY,1/14/2020 3:47,Construction on #I90NYSThruway WB from After Exit 24 (I-90) - Albany (I-87 Northway - I-90 East) to Exit 25.
511NY,1/14/2020 3:47,Cleared: Incident on #GeorgeWashingtonBridge 
511NY,1/14/2020 3:45,Updated: Incident on #Q48Bus Both directions from 108th Street &amp; Northern Boulevard to 108th Street &amp; Astoria.
511NY,1/14/2020 3:45,Construction on #VerrazanonarrowsBridge EB at Brooklyn Bound Lower Leve
511NY,1/14/2020 3:44,Updated: Construction on #605Bus from Whitterspoon St to Nassau S
511NY,1/14/2020 3:44,Construction on #GardenStateParkway SB from South of Exit 117 - NJ 36 to South of Exit 116 - PNC Arts Cente
511NY,1/14/2020 3:41,Updated: Incident on #GeorgeWashingtonBridge W
511NY,1/14/2020 3:33,Incident on #CLine NB at 59th Street-Columbus Cir Statio
511NY,1/14/2020 3:32,Construction on #GardenStateParkway Both directions from North of Exit 132 - NJ 27 to North of Exit 160 - Paramus.
511NY,1/14/2020 3:29,Construction on #S15S SB at S15S@Star
511NY,1/14/2020 3:27,Cleared: Construction on #RLine Both directions from Forest Hills-71st Avenue Station to Whitehall Street-South Ferry Stati
511NY,1/14/2020 3:25,Incident on #GeorgeWashingtonBridge W
511NY,1/14/2020 3:24,Construction on #I678 SB at Linden Place; I-67
511NY,1/14/2020 3:23,Cleared: Incident on #FranklinDRooseveltDrive SB at East 23rd Stre
511NY,1/14/2020 3:23,Cleared: Incident on #FranklinDRooseveltDrive NB at East 20th Stre
511NY,1/14/2020 3:20,Incident on #QLine SB at 14th Street-Union Square Statio
511NY,1/14/2020 3:20,Construction on #I84E EB at Exit 20 (RTE 8 NB
511NY,1/14/2020 3:19,Incident on #ELine Queens bound at Forest Hills-71st Avenue Statio
511NY,1/14/2020 3:18,Incident on #PortJeffersonBranch EB at Huntington Statio
511NY,1/14/2020 3:18,Cleared: Incident on #I678 SB at Jackie Robinson Parkw
511NY,1/14/2020 3:18,Cleared: Incident on #67Bus at Journal Square Transportation Cent
511NY,1/14/2020 3:17,Cleared: Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expressw
511NY,1/14/2020 3:17,Construction on #S9S SB at Exit 27 (CHESTNUT ST
511NY,1/14/2020 3:16,Construction on #I678 NB at Grand Central Parkwa
511NY,1/14/2020 3:15,Updated: Construction on #ThrogsNeckBridge N
511NY,1/14/2020 3:14,Cleared: Incident on #CoastLine at Newark Penn Stati
511NY,1/14/2020 3:14,Cleared: Incident on #JerseyLine at Newark Penn Stati
511NY,1/14/2020 3:14,Cleared: Incident on #NorthLine at Newark Penn Stati
511NY,1/14/2020 3:14,Updated: Incident on #FranklinDRooseveltDrive SB at East 23rd Stree
511NY,1/14/2020 3:08,Cleared: Incident on #ExpressBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressw
511NY,1/14/2020 3:08,Cleared: Incident on #IslandBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressw
511NY,1/14/2020 3:08,Cleared: Incident on #StatenBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressw
511NY,1/14/2020 3:08,Cleared: Incident on #BrooklynBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressw
511NY,1/14/2020 3:08,Cleared: Incident on #SelectBus at Jamaica Cent
511NY,1/14/2020 3:08,Cleared: Incident on #LocalBus at Jamaica Cent
511NY,1/14/2020 3:08,Cleared: Incident on #QueensBus at Jamaica Cent
511NY,1/14/2020 3:08,Cleared: Incident on #QueensBus at Downtown Flushi
511NY,1/14/2020 3:08,Cleared: Incident on #VariousBus at Gowanus Expressway between the Belt Parkway and the Brooklyn-Queens Expressw
511NY,1/14/2020 3:08,Cleared: Incident on #VariousBus Both directions at Jamaica Cent
511NY,1/14/2020 3:08,Cleared: Incident on #VariousBus at Downtown Flushi
511NY,1/14/2020 3:08,Incident on #FranklinDRooseveltDrive SB at East 23rd Stree
511NY,1/14/2020 3:05,Incident on #FranklinDRooseveltDrive NB at East 20th Stree
511NY,1/14/2020 3:05,Incident on #408Bus from Country House Rd to Salina R
511NY,1/14/2020 3:02,Construction on #LLine Both directions from Bedford Avenue Station to Rockaway Parkway-Canarsie Statio
511NY,1/14/2020 3:02,Construction on #US22 WB at Vaux Hall R
511NY,1/14/2020 3:02,Construction on #ALine SB from 50th Street Station to Spring Street Statio
511nyLS,1/14/2020 3:02,Construction on #LLine Both directions from Bedford Avenue Station to Rockaway Parkway-Canarsie Statio
511nyACE,1/14/2020 3:02,Construction on #ALine SB from 50th Street Station to Spring Street Statio
511nyWNY,1/14/2020 3:00,Incident on #Route277 NB at 0.00 miles beyond Route 1
511NY,1/14/2020 2:57,Cleared: Construction on #MLine Both directions from Forest Hills-71st Avenue Station to 47-50th Street-Rockefeller Center Stati
511NY,1/14/2020 2:57,Cleared: Construction on #WLine Both directions at Whitehall Street-South Ferry Stati
511nyJMZ,1/14/2020 2:57,Construction on #MLine Both directions from Metropolitan Avenue-Middle Village Station to 47-50th.
511NY,1/14/2020 2:56,Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expresswa
511NY,1/14/2020 2:55,Incident on #112Bus at Port Authority Bus Termina
511NY,1/14/2020 2:55,Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expresswa
511NY,1/14/2020 2:53,Cleared: Incident on #RT64 
511NY,1/14/2020 2:45,Construction on #GeorgeWashingtonBridge EB at Upper Trans Manhattan Expresswa
511NY,1/14/2020 2:45,Construction on #GeorgeWashingtonBridge EB at Lower Trans Manhattan Expresswa
511NY,1/14/2020 2:45,Construction on #1Line SB at 207th Street Statio
511NY,1/14/2020 2:44,Construction on #605Bus from Whitterspoon St to Nassau S
511NY,1/14/2020 2:43,Construction on #GeorgeWashingtonBridge WB at Lower Trans Manhattan Expresswa
511NY,1/14/2020 2:43,Cleared: Incident on #CorridorLine at Jersey Avenue Stati
511NY,1/14/2020 2:43,Cleared: Incident on #NortheastLine at Jersey Avenue Stati
511NY,1/14/2020 2:42,Cleared: Incident on #MLine at 34th Street-Herald Square Stati
511NY,1/14/2020 2:42,Cleared: Incident on #FLine Queens bound at 34th Street-Herald Square Stati
511NY,1/14/2020 2:42,Cleared: Incident on #137Bus at Toms Riv
511NY,1/14/2020 2:37,Cleared: Incident on #MontaukBranch EB at Jamaica Stati
511NY,1/14/2020 2:37,Incident on #NY110 Both directions from Church Street to Anchorage Lan
511NY,1/14/2020 2:37,Incident on #I678 SB at Jackie Robinson Parkwa
511NYMidHudson,1/14/2020 2:36,Construction on #I95NewEnglandThruway NB from After Exit 20 (I-95) - Rye (Rte 1) to After Exit 21 (I-95) - White.
511NY,1/14/2020 2:34,Cleared: Incident on #MorristownLine at Short Hills Stati
511NY,1/14/2020 2:32,Construction on #I78 WB at Exit 4 - CR 637/Stewartsville-Bloomsbury R
511NY,1/14/2020 2:31,Construction on #ELine Both directions from Jackson Hts-Roosevelt Avenue Station to World Trade Center Statio
511NY,1/14/2020 2:31,Construction on #FLine Both directions from Jackson Hts-Roosevelt Avenue Station to 21st Street-Queensbridge Statio
511nyJMZ,1/14/2020 2:31,Construction on #MLine Both directions from Metropolitan Avenue-Middle Village Station to 47-50th.
511nyBDFV,1/14/2020 2:31,Construction on #FLine Both directions from Jackson Hts-Roosevelt Avenue Station to 21st Street-Queensbridge Statio
